"eov","cell","n","sp","shannon","simpson","es"
"hardCorals","8466225ffffffff",63,8,1.60481445223772,0.254724111866969,7.54597925723049
"hardCorals","8466229ffffffff",9,2,0.529706199057654,0.654320987654321,NA
"hardCorals","846622bffffffff",1466,48,2.75637765938757,0.0921059243721722,15.8666417777282
"hardCorals","8466251ffffffff",76,11,2.25880742860853,0.121191135734072,10.909069271791
"hardCorals","8466255ffffffff",23,4,1.38336986774326,0.251417769376181,NA
"hardCorals","8466259ffffffff",139,16,2.33834547574324,0.122716215516795,12.6912832570335
"hardCorals","846625dffffffff",19,7,1.8678801716292,0.163434903047091,NA
"hardCorals","8466311ffffffff",62,8,1.36785947612254,0.370447450572321,7.5372668308307
"hardCorals","8466313ffffffff",1513,29,1.75077325961952,0.315977981529542,9.91161306885569
"hardCorals","8466317ffffffff",35178,57,2.62044725559354,0.108341833511667,14.9675043324125
"hardCorals","846631bffffffff",2,2,0.693147180559945,0.5,NA
"hardCorals","8466333ffffffff",448,23,2.88731494167493,0.0671037946428571,17.8417616244492
"hardCorals","846633bffffffff",11,4,1.3421131789144,0.272727272727273,NA
"hardCorals","8466a09ffffffff",2,1,0,1,NA
"hardCorals","8466a0dffffffff",17,4,1.31972992151867,0.280276816608997,NA
"hardCorals","8466a51ffffffff",39,8,1.91859366491399,0.162393162393162,NA
"hardCorals","8466a53ffffffff",49,12,2.12828001105799,0.177009579341941,NA
"hardCorals","8466a55ffffffff",2,1,0,1,NA
"hardCorals","8466a59ffffffff",320,42,3.30935296025084,0.05078125,23.8735579852606
"hardCorals","8466a5dffffffff",12,6,1.79175946922805,0.166666666666667,NA
"hardCorals","8466a61ffffffff",9,2,0.686961576597323,0.506172839506173,NA
"hardCorals","8466a63ffffffff",76,11,2.08059068986175,0.164127423822715,10.6319941845225
"hardCorals","8466a65ffffffff",1409,37,2.61189507441072,0.110678034998572,14.969892286248
"hardCorals","8466a67ffffffff",120,9,1.4813362145819,0.301666666666667,7.42353385835623
"hardCorals","8466a6bffffffff",12,2,0.450561208866305,0.722222222222222,NA
"hardCorals","8466b1dffffffff",10,3,1.05492016798614,0.36,NA
"hardCorals","8466b49ffffffff",1,1,0,1,NA
"hardCorals","8466b59ffffffff",94,5,1.14320323540802,0.385242191036668,4.76623406233537
"hardCorals","8466b6bffffffff",6,3,1.09861228866811,0.333333333333333,NA
"hardCorals","8467059ffffffff",2,1,0,1,NA
"hardCorals","8467097ffffffff",7,3,0.955699891112534,0.428571428571429,NA
"hardCorals","84670b3ffffffff",11,4,1.2945451658449,0.289256198347107,NA
"hardCorals","84670b7ffffffff",3,1,0,1,NA
"hardCorals","84671c9ffffffff",6,5,1.56071040904141,0.222222222222222,NA
"hardCorals","8467229ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"hardCorals","8467241ffffffff",3,3,1.09861228866811,0.333333333333333,NA
"hardCorals","846724dffffffff",3,1,0,1,NA
"hardCorals","8467303ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"hardCorals","8467305ffffffff",45,13,2.26898192994628,0.131851851851852,NA
"hardCorals","8467307ffffffff",1,1,0,1,NA
"hardCorals","8467325ffffffff",1,1,0,1,NA
"hardCorals","8467329ffffffff",2,2,0.693147180559945,0.5,NA
"hardCorals","846732bffffffff",4,2,0.693147180559945,0.5,NA
"hardCorals","8467339ffffffff",1,1,0,1,NA
"hardCorals","846733dffffffff",3,1,0,1,NA
"hardCorals","8467351ffffffff",9,6,1.67698777432242,0.209876543209877,NA
"hardCorals","8467355ffffffff",21,6,1.78152039336858,0.170068027210884,NA
"hardCorals","8467359ffffffff",5,2,0.673011667009257,0.52,NA
"hardCorals","8467363ffffffff",160,17,2.35164415894756,0.124375,12.9677169896843
"hardCorals","8467365ffffffff",692,27,2.40805852485405,0.126340672925925,13.1447862020165
"hardCorals","8467367ffffffff",281,21,2.60563480900976,0.0976051468446448,15.1823820088473
"hardCorals","8467405ffffffff",6,2,0.693147180559945,0.5,NA
"hardCorals","8467407ffffffff",11,3,1.06708951878208,0.355371900826446,NA
"hardCorals","8467417ffffffff",53,22,2.758161397318,0.0879316482734069,21.3663877742679
"hardCorals","846741bffffffff",26,8,1.92407880360787,0.162721893491124,NA
"hardCorals","8467429ffffffff",15,5,1.48975031885059,0.244444444444444,NA
"hardCorals","846742dffffffff",10,4,1.3661588475692,0.26,NA
"hardCorals","8467431ffffffff",41,26,3.16810475333621,0.0458060678167757,NA
"hardCorals","8467439ffffffff",3,1,0,1,NA
"hardCorals","846743bffffffff",39,26,3.14779704947281,0.0479947403024326,NA
"hardCorals","846743dffffffff",207,27,2.77332440320236,0.0803052579990198,16.8910681654119
"hardCorals","8467447ffffffff",348,20,2.00289192163657,0.249752279032897,12.2748568658965
"hardCorals","8467451ffffffff",10,3,1.08889997534522,0.34,NA
"hardCorals","8467453ffffffff",154,17,2.14108377898012,0.177770281666386,12.233350947108
"hardCorals","8467457ffffffff",4,1,0,1,NA
"hardCorals","846745bffffffff",950,36,2.53722845777983,0.12465595567867,14.6109248824017
"hardCorals","846745dffffffff",2,1,0,1,NA
"hardCorals","8467461ffffffff",169,32,2.86151049562137,0.0865866041105003,19.2889589530982
"hardCorals","8467463ffffffff",10,3,1.08889997534522,0.34,NA
"hardCorals","8467465ffffffff",6,2,0.636514168294813,0.555555555555556,NA
"hardCorals","8467467ffffffff",2,1,0,1,NA
"hardCorals","846746bffffffff",254,20,1.83397087012673,0.262136524273049,10.4868627667168
"hardCorals","846746dffffffff",1806,23,2.36736389197849,0.128047397073125,12.3783704065615
"hardCorals","84674c9ffffffff",105,23,2.78303600520779,0.0809977324263039,18.3445817202205
"hardCorals","8467509ffffffff",269,1,0,1,1
"hardCorals","846750bffffffff",4,2,0.562335144618808,0.625,NA
"hardCorals","846750dffffffff",1,1,0,1,NA
"hardCorals","8467543ffffffff",436,5,0.138609054857393,0.954812305361502,2.02459889542689
"hardCorals","8467545ffffffff",13,5,1.52470739303014,0.230769230769231,NA
"hardCorals","8467549ffffffff",30,8,1.85147513931553,0.197777777777778,NA
"hardCorals","8467551ffffffff",25,10,2.15518524884846,0.1296,NA
"hardCorals","8467555ffffffff",4,3,1.03972077083992,0.375,NA
"hardCorals","8467559ffffffff",22,10,2.18507112611091,0.12396694214876,NA
"hardCorals","846755bffffffff",24,4,1.35797785498732,0.263888888888889,NA
"hardCorals","846755dffffffff",3,3,1.09861228866811,0.333333333333333,NA
"hardCorals","8467563ffffffff",7,5,1.5498260458782,0.224489795918367,NA
"hardCorals","8467565ffffffff",1861,23,1.84129119848594,0.266518465946414,9.75123516972031
"hardCorals","8467569ffffffff",14,6,1.59342423717389,0.23469387755102,NA
"hardCorals","846756bffffffff",3,3,1.09861228866811,0.333333333333333,NA
"hardCorals","846756dffffffff",159,27,3.04992716272291,0.0569993275582453,20.8500114325926
"hardCorals","8467691ffffffff",1,1,0,1,NA
"hardCorals","8467693ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"hardCorals","8467695ffffffff",7,3,1.07899220787758,0.346938775510204,NA
"hardCorals","846769bffffffff",17,4,0.916068137015288,0.529411764705882,NA
"hardCorals","84676a3ffffffff",20,5,1.51340583861968,0.24,NA
"hardCorals","84676b3ffffffff",9,3,1.06085694715802,0.358024691358025,NA
"hardCorals","84676b9ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"hardCorals","84676bdffffffff",18,7,1.87896749318881,0.160493827160494,NA
"hardCorals","84676e3ffffffff",14,5,1.53672246943722,0.224489795918367,NA
"hardCorals","84676e7ffffffff",172,30,3.04883605066105,0.0581395348837209,20.5318004608916
"hardCorals","8467717ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"hardCorals","8467731ffffffff",14,5,1.47013192040884,0.255102040816326,NA
"hardCorals","8467735ffffffff",3,1,0,1,NA
"hardCorals","8467737ffffffff",31,9,2.0299396107678,0.146722164412071,NA
"hardCorals","8467801ffffffff",4600,34,2.35225871895141,0.146675519848771,12.8277402437989
"hardCorals","8467805ffffffff",4343,43,2.91939034296262,0.0797712331514599,18.1239361188415
"hardCorals","846780dffffffff",3,1,0,1,NA
"hardCorals","8467821ffffffff",1,1,0,1,NA
"hardCorals","8467823ffffffff",783,28,2.73521419460082,0.0943957565704164,16.78787188332
"hardCorals","8467827ffffffff",6,4,1.242453324894,0.333333333333333,NA
"hardCorals","8467829ffffffff",3,1,0,1,NA
"hardCorals","8467831ffffffff",252,36,3.18381306518978,0.0533824640967498,22.1382542205423
"hardCorals","8467835ffffffff",13904,56,2.95926755759612,0.0708161177715745,18.1228558144981
"hardCorals","846783dffffffff",1138,28,2.55219997677664,0.104263638918832,14.0516475397015
"hardCorals","8467841ffffffff",18,9,2.09113888262042,0.135802469135802,NA
"hardCorals","8467847ffffffff",6,2,0.693147180559945,0.5,NA
"hardCorals","846784bffffffff",47,10,2.23735270408676,0.11272068809416,NA
"hardCorals","846785dffffffff",9,5,1.58109375017182,0.209876543209877,NA
"hardCorals","8467869ffffffff",22,6,1.77172176930638,0.173553719008264,NA
"hardCorals","8467893ffffffff",2,1,0,1,NA
"hardCorals","84678b3ffffffff",20,3,1.03972077083992,0.375,NA
"hardCorals","84678b5ffffffff",1,1,0,1,NA
"hardCorals","84678b7ffffffff",19,6,1.69441507341845,0.202216066481994,NA
"hardCorals","84678c9ffffffff",2,1,0,1,NA
"hardCorals","8467911ffffffff",3,1,0,1,NA
"hardCorals","8467913ffffffff",2000,29,2.07493621912395,0.1767375,10.4392383530666
"hardCorals","8467917ffffffff",1,1,0,1,NA
"hardCorals","8467919ffffffff",1,1,0,1,NA
"hardCorals","846791bffffffff",3,1,0,1,NA
"hardCorals","84679b3ffffffff",106,10,1.57589739645088,0.301530793876825,8.33485714612423
"hardCorals","84679b5ffffffff",577,32,2.98714668472298,0.0622505098684705,18.630129545932
"hardCorals","84679b7ffffffff",92,7,1.25573269251438,0.347589792060492,5.67555480667482
"hardCorals","84679cbffffffff",724,40,3.34815609661297,0.0424361283233112,23.556079584716
"hardCorals","84679cdffffffff",3,1,0,1,NA
"hardCorals","84679e9ffffffff",82,14,2.23258328362208,0.129982153480071,11.8325550051602
"hardCorals","84679edffffffff",3,1,0,1,NA
"hardCorals","8467a01ffffffff",4,4,1.38629436111989,0.25,NA
"hardCorals","8467a25ffffffff",6,2,0.693147180559945,0.5,NA
"hardCorals","8467a41ffffffff",10,3,1.08889997534522,0.34,NA
"hardCorals","8467a45ffffffff",9,3,1.09861228866811,0.333333333333333,NA
"hardCorals","8467a49ffffffff",22,6,1.74479133236063,0.181818181818182,NA
"hardCorals","8467a53ffffffff",133,26,3.07776757581449,0.0509356097009441,20.9487435797746
"hardCorals","8467a5bffffffff",47,23,3.06432203419454,0.0493435943866003,NA
"hardCorals","8467a65ffffffff",11,3,1.06708951878208,0.355371900826446,NA
"hardCorals","8467a67ffffffff",9,3,1.09861228866811,0.333333333333333,NA
"hardCorals","8467a6dffffffff",12,4,1.28605733687438,0.291666666666667,NA
"hardCorals","8467b05ffffffff",5,2,0.673011667009257,0.52,NA
"hardCorals","8467b07ffffffff",2,2,0.693147180559945,0.5,NA
"hardCorals","8467b13ffffffff",3,1,0,1,NA
"hardCorals","8467b1bffffffff",1,1,0,1,NA
"hardCorals","8467b1dffffffff",3,1,0,1,NA
"hardCorals","8467b31ffffffff",11,11,2.39789527279837,0.0909090909090909,NA
"hardCorals","8467b37ffffffff",12,12,2.484906649788,0.0833333333333333,NA
"hardCorals","8467b39ffffffff",1,1,0,1,NA
"hardCorals","8467b3bffffffff",3,3,1.09861228866811,0.333333333333333,NA
"hardCorals","8467b41ffffffff",11,5,1.49903067297901,0.239669421487603,NA
"hardCorals","8467b45ffffffff",16,3,1.04335342694229,0.3671875,NA
"hardCorals","8467b47ffffffff",1,1,0,1,NA
"hardCorals","8467b51ffffffff",1,1,0,1,NA
"hardCorals","8467b53ffffffff",10,7,1.83437197028162,0.18,NA
"hardCorals","8467b55ffffffff",1,1,0,1,NA
"hardCorals","8467b59ffffffff",2,1,0,1,NA
"hardCorals","8467b69ffffffff",4,1,0,1,NA
"hardCorals","846d043ffffffff",1,1,0,1,NA
"hardCorals","846d159ffffffff",7,2,0.598269588585257,0.591836734693878,NA
"hardCorals","846d15dffffffff",1,1,0,1,NA
"hardCorals","846d265ffffffff",88,46,3.81569632394371,0.0222107438016529,36.5595611285261
"hardCorals","846d26dffffffff",25,24,3.1634240504234,0.0432,NA
"hardCorals","846d317ffffffff",1,1,0,1,NA
"hardCorals","846d349ffffffff",1,1,0,1,NA
"hardCorals","846d34dffffffff",437,22,1.74661193794248,0.266844356937513,9.34595528521881
"hardCorals","846d685ffffffff",1,1,0,1,NA
"hardCorals","846d6bbffffffff",2,1,0,1,NA
"hardCorals","846d747ffffffff",6,3,0.867563228481461,0.5,NA
"mangroves","84441e7ffffffff",6,6,1.79175946922805,0.166666666666667,NA
"mangroves","8444329ffffffff",6,6,1.79175946922805,0.166666666666667,NA
"mangroves","8444633ffffffff",1,1,0,1,NA
"mangroves","8444e5bffffffff",6,6,1.79175946922805,0.166666666666667,NA
"mangroves","84450b1ffffffff",6,6,1.79175946922805,0.166666666666667,NA
"mangroves","84456dbffffffff",2,2,0.693147180559945,0.5,NA
"mangroves","844895dffffffff",1,1,0,1,NA
"mangroves","8466045ffffffff",2072,4,1.20853134498393,0.318187154335803,3.87998290131798
"mangroves","8466061ffffffff",65,2,0.137406006452769,0.940355029585799,1.94951923076923
"mangroves","8466067ffffffff",376,4,0.904047101868457,0.487437754640109,3.24833952595004
"mangroves","8466069ffffffff",97,1,0,1,1
"mangroves","8466111ffffffff",306,3,0.516151997606741,0.731022256397112,2.88615087128207
"mangroves","8466201ffffffff",210,1,0,1,1
"mangroves","8466207ffffffff",505,2,0.0143040944080929,0.996047446328791,1.0990099009898
"mangroves","8466221ffffffff",24815,3,0.97411712947821,0.404914641975442,2.99849630479901
"mangroves","8466223ffffffff",4583,3,0.603213780656698,0.607735881674103,2.22346748157746
"mangroves","8466225ffffffff",824,4,0.835052551626442,0.502276958243001,3.17357379992255
"mangroves","846622bffffffff",1096,4,0.69695018216952,0.62379122489211,3.17907195937804
"mangroves","8466251ffffffff",110,2,0.535959889216217,0.648760330578512,1.99999998571674
"mangroves","8466257ffffffff",107,1,0,1,1
"mangroves","846631bffffffff",144,1,0,1,1
"mangroves","84674c9ffffffff",2,1,0,1,NA
"mangroves","8467565ffffffff",1058,3,0.702213759058374,0.505560300313392,2.13530407923874
"mangroves","846756bffffffff",6,3,1.09861228866811,0.333333333333333,NA
"mangroves","8467835ffffffff",1810,5,0.873690216942562,0.46555660694118,3.13394188347338
"mangroves","846783dffffffff",969,4,0.866713557931067,0.461922273662058,3.2745126882362
"mangroves","8467a01ffffffff",1,1,0,1,NA
"mangroves","8467b29ffffffff",50,3,0.914145921830491,0.4616,3
"mangroves","8467b67ffffffff",54,2,0.158410570131791,0.928669410150891,1.9958071278826
"mangroves","846d053ffffffff",1,1,0,1,NA
"mangroves","846d265ffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","842ac91ffffffff",2,1,0,1,NA
"marineMammals","842ac93ffffffff",1,1,0,1,NA
"marineMammals","842ac95ffffffff",2,1,0,1,NA
"marineMammals","842ac97ffffffff",1,1,0,1,NA
"marineMammals","842ac99ffffffff",1,1,0,1,NA
"marineMammals","842ac9bffffffff",2,1,0,1,NA
"marineMammals","842acb3ffffffff",1,1,0,1,NA
"marineMammals","842acb5ffffffff",1,1,0,1,NA
"marineMammals","842acb7ffffffff",2,1,0,1,NA
"marineMammals","842acb9ffffffff",2,1,0,1,NA
"marineMammals","842acbbffffffff",1,1,0,1,NA
"marineMammals","843b927ffffffff",1,1,0,1,NA
"marineMammals","8444005ffffffff",12,4,0.836988216785836,0.583333333333333,NA
"marineMammals","8444007ffffffff",8,4,1.07354284640852,0.4375,NA
"marineMammals","8444009ffffffff",3,1,0,1,NA
"marineMammals","844400dffffffff",5,2,0.673011667009257,0.52,NA
"marineMammals","8444011ffffffff",6,3,0.867563228481461,0.5,NA
"marineMammals","8444013ffffffff",9,5,1.42706104338072,0.283950617283951,NA
"marineMammals","8444017ffffffff",4,3,1.03972077083992,0.375,NA
"marineMammals","8444019ffffffff",2,1,0,1,NA
"marineMammals","844401bffffffff",1,1,0,1,NA
"marineMammals","844401dffffffff",1,1,0,1,NA
"marineMammals","8444021ffffffff",6,3,1.01140426470735,0.388888888888889,NA
"marineMammals","8444023ffffffff",1,1,0,1,NA
"marineMammals","8444025ffffffff",4,2,0.693147180559945,0.5,NA
"marineMammals","8444027ffffffff",8,2,0.376770161256437,0.78125,NA
"marineMammals","8444029ffffffff",4,2,0.562335144618808,0.625,NA
"marineMammals","844402bffffffff",5,3,1.05492016798614,0.36,NA
"marineMammals","844402dffffffff",11,3,0.916464885539471,0.43801652892562,NA
"marineMammals","8444031ffffffff",38,23,2.87376892159105,0.074792243767313,NA
"marineMammals","8444033ffffffff",27,9,1.52926799822722,0.327846364883402,NA
"marineMammals","8444035ffffffff",9,3,0.936888307539016,0.432098765432099,NA
"marineMammals","8444037ffffffff",30,26,3.13295772958981,0.0555555555555556,NA
"marineMammals","8444039ffffffff",8,4,1.32088834314932,0.28125,NA
"marineMammals","844403bffffffff",3,3,1.09861228866811,0.333333333333333,NA
"marineMammals","844403dffffffff",13,5,1.41274463686385,0.27810650887574,NA
"marineMammals","8444041ffffffff",1,1,0,1,NA
"marineMammals","8444043ffffffff",1,1,0,1,NA
"marineMammals","8444045ffffffff",6,2,0.450561208866305,0.722222222222222,NA
"marineMammals","8444047ffffffff",7,3,1.00424247305408,0.387755102040816,NA
"marineMammals","844404bffffffff",1,1,0,1,NA
"marineMammals","844404dffffffff",1,1,0,1,NA
"marineMammals","8444051ffffffff",2,1,0,1,NA
"marineMammals","8444053ffffffff",6,4,1.242453324894,0.333333333333333,NA
"marineMammals","8444055ffffffff",7,3,1.07899220787758,0.346938775510204,NA
"marineMammals","8444057ffffffff",13,6,1.71184513523391,0.195266272189349,NA
"marineMammals","8444059ffffffff",1,1,0,1,NA
"marineMammals","8444061ffffffff",28,6,1.40952570705849,0.316326530612245,NA
"marineMammals","8444063ffffffff",16,4,1.30509637194834,0.2890625,NA
"marineMammals","8444065ffffffff",32,9,1.88945639919083,0.177734375,NA
"marineMammals","8444067ffffffff",7,3,1.00424247305408,0.387755102040816,NA
"marineMammals","8444069ffffffff",10,4,1.08889997534522,0.42,NA
"marineMammals","844406bffffffff",1,1,0,1,NA
"marineMammals","844406dffffffff",13,5,1.41274463686385,0.27810650887574,NA
"marineMammals","8444081ffffffff",27,6,0.876530734400189,0.615912208504801,NA
"marineMammals","8444083ffffffff",45,7,1.21342743334406,0.417283950617284,NA
"marineMammals","8444085ffffffff",26,7,1.59109556359594,0.248520710059172,NA
"marineMammals","8444087ffffffff",12,5,1.23426786607908,0.388888888888889,NA
"marineMammals","8444089ffffffff",11,4,1.12095039267358,0.388429752066116,NA
"marineMammals","844408bffffffff",23,6,1.21832471756531,0.395085066162571,NA
"marineMammals","844408dffffffff",3,2,0.636514168294813,0.555555555555556,NA
"marineMammals","8444091ffffffff",27,6,1.32266239021014,0.336076817558299,NA
"marineMammals","8444093ffffffff",205,10,0.56159210223332,0.783033908387864,4.65350807971528
"marineMammals","8444095ffffffff",52,6,1.1814001492062,0.394970414201183,5.92232277526395
"marineMammals","8444097ffffffff",214,7,0.571060353934675,0.741505808367543,3.90813440298201
"marineMammals","8444099ffffffff",16,4,0.822265337328788,0.5859375,NA
"marineMammals","844409bffffffff",147,8,0.63703278615117,0.730019899116109,4.64746982164368
"marineMammals","844409dffffffff",7,1,0,1,NA
"marineMammals","84440a1ffffffff",22,7,1.18163120891954,0.483471074380165,NA
"marineMammals","84440a3ffffffff",14,3,0.75893677276206,0.561224489795918,NA
"marineMammals","84440a5ffffffff",10,2,0.610864302054894,0.58,NA
"marineMammals","84440a7ffffffff",2,1,0,1,NA
"marineMammals","84440a9ffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","84440abffffffff",10,6,1.6094379124341,0.24,NA
"marineMammals","84440adffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","84440b1ffffffff",17,7,1.39720479752325,0.377162629757785,NA
"marineMammals","84440b3ffffffff",24,6,1.40002956948836,0.305555555555556,NA
"marineMammals","84440b5ffffffff",15,4,0.72012488127181,0.653333333333333,NA
"marineMammals","84440b7ffffffff",9,2,0.686961576597323,0.506172839506173,NA
"marineMammals","84440b9ffffffff",12,3,0.959614793912049,0.430555555555556,NA
"marineMammals","84440bbffffffff",26,6,1.54285861380152,0.251479289940828,NA
"marineMammals","84440bdffffffff",27,4,0.991724994510687,0.459533607681756,NA
"marineMammals","84440c1ffffffff",6,4,1.242453324894,0.333333333333333,NA
"marineMammals","84440c3ffffffff",17,4,1.05339549836058,0.397923875432526,NA
"marineMammals","84440c5ffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","84440c7ffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","84440c9ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"marineMammals","84440cbffffffff",3,1,0,1,NA
"marineMammals","84440cdffffffff",1,1,0,1,NA
"marineMammals","84440d1ffffffff",6,3,0.867563228481461,0.5,NA
"marineMammals","84440d3ffffffff",53,3,0.623611574646208,0.62121751512994,2.94339622641509
"marineMammals","84440d5ffffffff",2,1,0,1,NA
"marineMammals","84440d7ffffffff",13,4,1.22028216627224,0.325443786982249,NA
"marineMammals","84440d9ffffffff",14,3,0.830471712436292,0.5,NA
"marineMammals","84440dbffffffff",76,22,1.63290920614557,0.441135734072022,15.3824043943007
"marineMammals","84440e1ffffffff",8,2,0.661563238157982,0.53125,NA
"marineMammals","84440e3ffffffff",10,3,0.639031859650177,0.66,NA
"marineMammals","84440e5ffffffff",18,4,0.760755259244303,0.623456790123457,NA
"marineMammals","84440e7ffffffff",16,3,0.70291893077351,0.6015625,NA
"marineMammals","84440e9ffffffff",9,4,1.00271826451752,0.481481481481481,NA
"marineMammals","84440ebffffffff",7,4,1.15374194270109,0.387755102040816,NA
"marineMammals","84440edffffffff",4,1,0,1,NA
"marineMammals","8444101ffffffff",9,1,0,1,NA
"marineMammals","8444103ffffffff",6,1,0,1,NA
"marineMammals","8444105ffffffff",5,1,0,1,NA
"marineMammals","8444107ffffffff",4,1,0,1,NA
"marineMammals","8444109ffffffff",2,1,0,1,NA
"marineMammals","844410bffffffff",4,1,0,1,NA
"marineMammals","844410dffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","8444111ffffffff",16,2,0.685314207276458,0.5078125,NA
"marineMammals","8444113ffffffff",4,2,0.562335144618808,0.625,NA
"marineMammals","8444115ffffffff",13,2,0.429323021930616,0.739644970414201,NA
"marineMammals","8444117ffffffff",4,2,0.562335144618808,0.625,NA
"marineMammals","8444119ffffffff",2,1,0,1,NA
"marineMammals","844411bffffffff",12,2,0.636514168294813,0.555555555555556,NA
"marineMammals","844411dffffffff",4,2,0.562335144618808,0.625,NA
"marineMammals","8444121ffffffff",579,2,0.0127123288810536,0.996551734423892,1.08635578583782
"marineMammals","8444123ffffffff",1655,1,0,1,1
"marineMammals","8444129ffffffff",7,3,1.00424247305408,0.387755102040816,NA
"marineMammals","844412bffffffff",71,2,0.0740225961475812,0.97222773259274,1.70422535211268
"marineMammals","844412dffffffff",923,2,0.00848005127513872,0.997835500376205,1.054171180931
"marineMammals","8444131ffffffff",1864,1,0,1,1
"marineMammals","8444133ffffffff",1846,2,0.396576279001514,0.765825555885526,1.99937766190286
"marineMammals","8444137ffffffff",1837,1,0,1,1
"marineMammals","8444139ffffffff",4,1,0,1,NA
"marineMammals","844413bffffffff",140,2,0.446708727339962,0.725408163265306,1.99998798675203
"marineMammals","844413dffffffff",740,2,0.0186814876627173,0.994609203798393,1.13065501225164
"marineMammals","8444141ffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","8444145ffffffff",6,2,0.450561208866305,0.722222222222222,NA
"marineMammals","8444147ffffffff",15,13,2.48832774336859,0.0933333333333334,NA
"marineMammals","8444149ffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","844414bffffffff",5,3,0.950270539233235,0.44,NA
"marineMammals","844414dffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","8444151ffffffff",3,1,0,1,NA
"marineMammals","8444153ffffffff",2,2,0.693147180559945,0.5,NA
"marineMammals","8444155ffffffff",1,1,0,1,NA
"marineMammals","8444157ffffffff",9,3,0.848685557726417,0.506172839506173,NA
"marineMammals","8444159ffffffff",9,3,0.964962923007428,0.407407407407407,NA
"marineMammals","844415bffffffff",1,1,0,1,NA
"marineMammals","844415dffffffff",4,1,0,1,NA
"marineMammals","8444161ffffffff",10,3,1.05492016798614,0.36,NA
"marineMammals","8444163ffffffff",4,1,0,1,NA
"marineMammals","8444165ffffffff",59,2,0.32879120265774,0.817293881068659,1.9999981357144
"marineMammals","8444167ffffffff",5,2,0.500402423538188,0.68,NA
"marineMammals","844416bffffffff",10,3,0.801818552543337,0.54,NA
"marineMammals","844416dffffffff",1,1,0,1,NA
"marineMammals","8444181ffffffff",16,2,0.621086374555245,0.5703125,NA
"marineMammals","8444183ffffffff",3,1,0,1,NA
"marineMammals","8444185ffffffff",4,2,0.693147180559945,0.5,NA
"marineMammals","8444187ffffffff",7,1,0,1,NA
"marineMammals","8444189ffffffff",16,2,0.685314207276458,0.5078125,NA
"marineMammals","844418bffffffff",9,2,0.686961576597323,0.506172839506173,NA
"marineMammals","844418dffffffff",4,1,0,1,NA
"marineMammals","8444191ffffffff",6,2,0.636514168294813,0.555555555555556,NA
"marineMammals","8444193ffffffff",7,2,0.410116318288409,0.755102040816326,NA
"marineMammals","8444195ffffffff",4,2,0.562335144618808,0.625,NA
"marineMammals","8444197ffffffff",14,2,0.519579839130515,0.663265306122449,NA
"marineMammals","8444199ffffffff",6,2,0.693147180559945,0.5,NA
"marineMammals","844419bffffffff",12,2,0.636514168294813,0.555555555555556,NA
"marineMammals","844419dffffffff",6,2,0.450561208866305,0.722222222222222,NA
"marineMammals","84441a1ffffffff",23,1,0,1,NA
"marineMammals","84441a3ffffffff",211,2,0.0939530735215122,0.962804069989443,1.66403912874359
"marineMammals","84441a9ffffffff",924,2,0.316921890736246,0.82591452558985,1.99454311477928
"marineMammals","84441abffffffff",196,2,0.118770708622982,0.950281132861308,1.77470228783788
"marineMammals","84441adffffffff",781,1,0,1,1
"marineMammals","84441b1ffffffff",11,1,0,1,NA
"marineMammals","84441b3ffffffff",10,2,0.610864302054894,0.58,NA
"marineMammals","84441b5ffffffff",648,3,0.0490816915231562,0.984667924096936,1.35244554210518
"marineMammals","84441b7ffffffff",77,1,0,1,1
"marineMammals","84441b9ffffffff",4,1,0,1,NA
"marineMammals","84441bbffffffff",12,2,0.679193265991526,0.513888888888889,NA
"marineMammals","84441bdffffffff",3,1,0,1,NA
"marineMammals","84441c1ffffffff",7,2,0.682908104700472,0.510204081632653,NA
"marineMammals","84441c3ffffffff",7,2,0.598269588585257,0.591836734693878,NA
"marineMammals","84441c5ffffffff",4,3,1.03972077083992,0.375,NA
"marineMammals","84441c7ffffffff",1,1,0,1,NA
"marineMammals","84441c9ffffffff",5,2,0.673011667009257,0.52,NA
"marineMammals","84441cbffffffff",31,26,3.14879319446954,0.0509885535900104,NA
"marineMammals","84441cdffffffff",5,2,0.673011667009257,0.52,NA
"marineMammals","84441d1ffffffff",12,2,0.693147180559945,0.5,NA
"marineMammals","84441d3ffffffff",5,3,1.05492016798614,0.36,NA
"marineMammals","84441d5ffffffff",6,2,0.636514168294813,0.555555555555556,NA
"marineMammals","84441d7ffffffff",4,2,0.693147180559945,0.5,NA
"marineMammals","84441d9ffffffff",16,7,1.45000649991816,0.3515625,NA
